,gx,gy,gz,ax,ay,az,mx,my,mz,q0,q1,q2,q3
1493,-0.005,0.042,0.011,0.034,0.493,10.002,-21.963,-1.604,-69.855,0.99,0.014,0.111,0.056
1494,-0.025,0.004,0.009,0,0.34,10.05,-21.785,-2.555,-69.287,0.99,0.014,0.111,0.056
1495,-0.005,-0.04,-0.003,0.062,0.479,9.891,-21.785,-2.555,-69.287,0.991,0.014,0.111,0.056
1496,0.014,-0.088,0.028,0.024,0.263,9.958,-24.618,-0.949,-70.809,0.991,0.014,0.11,0.056
1497,0.009,-0.015,-0.091,0.091,0.211,9.925,-23.996,-0.288,-69.469,0.991,0.013,0.11,0.055
1498,-0.005,-0.009,-0.392,-0.369,-0.067,10.117,-23.167,-1.614,-71.059,0.991,0.013,0.11,0.053
1499,-0.095,-0.054,-1.037,-0.742,0.723,9.791,-23.677,-1.404,-69.044,0.991,0.012,0.11,0.048
1500,-0.304,-0.048,-1.359,0.824,-1.116,7.631,-22.851,-1.119,-70.168,0.991,0.009,0.11,0.042
1501,-0.26,-0.068,-1.695,-0.891,0.517,9.767,-24.168,0.182,-70.046,0.992,0.007,0.11,0.033
1502,-0.079,-0.023,-1.99,-0.034,0.56,10.026,-23.008,-0.963,-70.461,0.992,0.006,0.109,0.024
1503,-0.001,-0.115,-2.441,-0.953,0.905,9.23,-24.618,-0.949,-70.809,0.992,0.005,0.109,0.011
1504,-0.019,-0.051,-2.637,0.407,0.551,9.556,-21.961,-0.313,-69.396,0.992,0.003,0.109,-0.002
1505,-0.027,-0.184,-2.806,-0.546,0.508,9.925,-23.017,-0.162,-70.446,0.992,0.002,0.108,-0.015
1506,-0.045,-0.089,-2.874,-0.067,1.447,9.537,-22.807,-0.288,-68.701,0.992,0,0.108,-0.03
1507,-0.011,-0.146,-2.94,0.522,0.953,10.05,-22.807,-0.288,-68.701,0.992,-0.001,0.107,-0.044
1508,0.049,-0.072,-3.034,-0.278,-1.293,9.393,-21.953,1.304,-68.64,0.991,-0.003,0.106,-0.059
1509,-0.201,-0.041,-3.145,-0.422,1.782,10.615,-21.256,1.6,-69.333,0.99,-0.005,0.106,-0.075
1510,-0.085,0.036,-3.32,0.235,-1.95,10.126,-21.246,1.606,-69.043,0.988,-0.008,0.106,-0.091
1511,-0.124,-0.015,-3.776,0.259,1.897,10.26,-20.703,2.222,-69.881,0.987,-0.01,0.106,-0.11
1512,-0.014,0.07,-3.777,-0.057,0.134,10.327,-19.078,2.217,-69.097,0.984,-0.012,0.106,-0.128
1513,-0.1,0.076,-4.165,0.647,1.207,10.442,-19.237,1.566,-69.695,0.981,-0.014,0.105,-0.149
1514,0.186,0.107,-4.215,0.029,-0.594,10.552,-19.803,3.033,-68.818,0.978,-0.015,0.105,-0.169
1515,0.172,0.09,-4.088,0.053,0,10.701,-18.407,2.498,-70.517,0.974,-0.016,0.105,-0.19
1516,0.132,-0.027,-3.983,-0.359,0.546,9.681,-18.567,2.814,-70.807,0.97,-0.017,0.104,-0.209
1517,0.565,-0.581,-3.808,1.02,1.849,8.234,-18.567,2.814,-70.807,0.967,-0.017,0.1,-0.228
1518,0.287,-0.268,-3.524,0.738,1.921,9.57,-16.526,2.309,-70.742,0.963,-0.017,0.097,-0.245
1519,0.417,-0.334,-3.644,0.091,1.068,10.073,-16.504,3.128,-69.856,0.958,-0.017,0.095,-0.262
1520,0.22,-0.28,-3.916,-0.096,1.169,10.37,-14.199,3.57,-70.199,0.953,-0.017,0.092,-0.281
1521,0.321,-0.344,-4.288,-0.498,0.709,9.321,-16.344,3.295,-69.412,0.947,-0.018,0.09,-0.302
1522,0.27,-0.298,-4.366,0.129,0.752,9.724,-12.591,2.75,-70.156,0.941,-0.019,0.087,-0.322
1523,0.39,-0.384,-4.366,1.14,1.619,10.03,-14.065,4.046,-70.33,0.934,-0.019,0.084,-0.343
1524,0.412,-0.424,-4.366,-0.422,1.753,9.772,-12.478,3.697,-70.713,0.926,-0.019,0.08,-0.363
1525,0.389,-0.41,-4.366,0.067,0.661,10.073,-13.511,4.668,-70.877,0.918,-0.019,0.077,-0.383
1526,0.337,-0.455,-4.366,-0.038,0.077,10.26,-10.249,3.537,-69.331,0.91,-0.02,0.074,-0.404
1527,0.172,-0.425,-4.366,-0.556,0.125,9.858,-10.249,3.537,-69.331,0.901,-0.021,0.071,-0.423
1528,0.167,-0.468,-4.366,0.182,0.062,10.284,-11.685,4.854,-68.488,0.892,-0.023,0.068,-0.443
1529,0.02,-0.409,-4.009,-0.398,-0.263,9.776,-11.685,4.854,-68.488,0.883,-0.025,0.065,-0.461
1530,0.047,-0.392,-3.643,0.24,0.594,10.634,-9.704,3.992,-70.172,0.875,-0.027,0.063,-0.477
1531,0.061,-0.348,-3.53,0.661,0.048,9.925,-9.268,3.987,-70.156,0.866,-0.028,0.06,-0.492
1532,-0.009,-0.322,-3.385,-0.043,0.642,10.198,-7.89,4.333,-68.07,0.858,-0.03,0.058,-0.506
1533,-0.072,-0.315,-3.126,-0.014,0.24,10.275,-8.052,1.584,-69.433,0.85,-0.031,0.057,-0.52
1534,-0.06,-0.24,-2.864,0.565,0.46,9.93,-6.363,4.595,-69.894,0.842,-0.033,0.055,-0.532
1535,-0.079,-0.276,-2.742,0.01,-0.081,9.269,-7.324,2.382,-69.102,0.835,-0.034,0.053,-0.543
1536,-0.08,-0.266,-2.425,-0.077,0.642,9.829,-6.949,3.148,-70.523,0.829,-0.036,0.052,-0.553
1537,-0.088,-0.192,-2.015,0.014,0.139,10.026,-6.578,2.062,-68.646,0.823,-0.037,0.051,-0.562
1538,-0.041,-0.179,-1.595,0.101,0.034,9.609,-5.268,2.853,-68.293,0.819,-0.038,0.05,-0.568
1539,0.001,-0.155,-1.143,-0.211,0.163,9.877,-5.268,2.853,-68.293,0.815,-0.038,0.049,-0.573
1540,-0.095,-0.041,-0.791,-0.105,0.422,9.805,-5.874,2.201,-69.197,0.813,-0.038,0.049,-0.576
1541,-0.162,-0.107,-0.556,-0.153,0.263,9.911,-5.723,1.235,-69.355,0.811,-0.039,0.049,-0.578
1542,-0.105,-0.105,-0.267,-0.216,0.249,10.016,-5.549,0.605,-68.781,0.811,-0.039,0.048,-0.579
1543,-0.082,-0.119,-0.04,-0.172,0.35,9.939,-5.682,-0.031,-68.653,0.811,-0.04,0.048,-0.579
1544,-0.02,-0.122,0.001,-0.043,0.508,9.887,-5.258,-0.366,-69.079,0.811,-0.04,0.048,-0.579
1545,-0.132,-0.056,0.043,-0.101,0.503,9.954,-6.175,1.232,-69.807,0.811,-0.04,0.048,-0.579
1546,-0.102,-0.02,0.017,0.014,0.623,9.839,-5.155,0.575,-69.927,0.811,-0.04,0.048,-0.579
1547,-0.122,-0.052,0.009,-0.038,0.517,9.949,-6.113,0.461,-68.37,0.811,-0.04,0.048,-0.579
1548,-0.11,-0.012,0.017,0.048,0.599,9.844,-4.509,-0.04,-68.321,0.811,-0.04,0.048,-0.579
1549,-0.108,-0.055,0.045,0.01,0.465,10.045,-4.509,-0.04,-68.321,0.811,-0.04,0.048,-0.579
1550,-0.084,-0.076,0.112,-0.029,0.417,9.901,-5.882,0.584,-69.953,0.811,-0.041,0.048,-0.578
1551,-0.128,-0.019,0.029,0.005,0.565,9.906,-5.882,0.584,-69.953,0.811,-0.041,0.048,-0.578
1552,-0.103,-0.066,0.157,-0.024,0.455,9.82,-5.823,1.424,-68.051,0.812,-0.041,0.048,-0.578
1553,-0.082,-0.087,0.243,-0.034,0.316,10.117,-4.553,1.547,-69.017,0.813,-0.041,0.048,-0.577
1554,-0.105,-0.037,0.19,0.158,0.752,10.059,-6.285,1.415,-68.793,0.813,-0.041,0.048,-0.576
1555,-0.102,-0.016,0.377,0.278,0.029,10.093,-4.523,1.242,-68.297,0.814,-0.041,0.048,-0.574
1556,-0.107,0.015,0.253,-0.043,0.153,9.575,-4.637,0.294,-67.739,0.815,-0.041,0.048,-0.573
1557,0.007,-0.073,0.212,0.196,0,9.547,-6.595,1.246,-69.387,0.816,-0.041,0.048,-0.572
1558,-0.01,0.03,0.039,0.455,-1.054,9.077,-5.53,-0.19,-68.506,0.816,-0.041,0.048,-0.572
1559,-0.023,0.013,0.013,-0.345,0.359,10.136,-5.661,0.464,-67.918,0.816,-0.04,0.048,-0.572
1560,-0.032,-0.057,0.022,-0.01,0.541,9.987,-5.773,0.324,-67.055,0.816,-0.04,0.048,-0.572
1561,-0.018,-0.022,0.02,0.034,0.407,9.896,-5.773,0.324,-67.055,0.816,-0.04,0.048,-0.572
1562,-0.043,0.007,-0.034,-0.105,0.402,10.011,-6.536,2.086,-67.484,0.816,-0.04,0.048,-0.572
1563,-0.09,-0.012,0.011,0.053,0.201,9.781,-4.559,2.028,-69.008,0.816,-0.04,0.048,-0.572
1564,-0.106,0.032,0.033,0.139,0.556,9.844,-6.563,0.78,-68.67,0.816,-0.04,0.048,-0.572
1565,0.018,-0.052,0.038,0.048,0.249,9.939,-6.875,1.256,-69.107,0.816,-0.039,0.048,-0.572
1566,0,-0.045,0.03,0.034,0.292,9.901,-5.677,0.455,-68.354,0.816,-0.039,0.048,-0.572
1567,-0.067,0.029,0.017,0,0.369,9.839,-5.823,1.424,-68.051,0.816,-0.039,0.048,-0.572
1568,-0.04,0.024,-0.012,0.115,0.287,9.7,-5.688,0.449,-68.644,0.816,-0.039,0.048,-0.572
1569,0.059,-0.065,0.019,0.081,0.302,10.016,-5.735,2.357,-69.334,0.816,-0.038,0.047,-0.572
1570,-0.036,0.07,-0.015,0.254,-0.029,9.609,-6.144,-0.041,-69.395,0.816,-0.038,0.048,-0.572
1571,0.105,-0.027,0.036,-0.005,0.594,9.968,-6.144,-0.041,-69.395,0.816,-0.037,0.047,-0.572
1572,-0.053,-0.014,0.03,0.096,0.249,9.834,-6.14,2.864,-68.325,0.816,-0.037,0.047,-0.572
1573,0.003,-0.062,0.075,0.062,0.321,10.006,-6.14,2.864,-68.325,0.817,-0.037,0.047,-0.571
1574,0,-0.042,0.057,0.153,0.345,9.915,-6.54,-0.335,-68.4,0.817,-0.037,0.047,-0.571
1575,-0.101,-0.023,0.019,0.077,0.283,9.901,-6.695,1.435,-68.082,0.817,-0.037,0.047,-0.571
1576,-0.101,-0.012,0.071,0.043,0.292,10.016,-5.246,-0.037,-68.638,0.817,-0.037,0.047,-0.571
1577,-0.101,0.035,-0.024,0.043,0.196,9.92,-5.212,1.595,-67.156,0.817,-0.037,0.047,-0.571
1578,-0.073,0.01,0.016,-0.077,0.249,9.911,-5.255,0.764,-68.623,0.817,-0.037,0.047,-0.571
1579,-0.098,0.052,-0.019,0.053,0.24,9.968,-4.663,0.279,-68.465,0.817,-0.037,0.048,-0.571
1580,-0.044,-0.022,0.028,0.105,0.24,9.867,-5.074,-0.507,-68.061,0.817,-0.037,0.048,-0.571
1581,-0.118,0.046,0,0.038,0.244,9.939,-6.281,1.094,-68.799,0.817,-0.037,0.048,-0.571
1582,-0.132,-0.02,0.063,-0.019,0.139,9.853,-6.071,0.485,-67.208,0.817,-0.037,0.048,-0.57
1583,-0.161,-0.024,0.063,0.048,0.177,9.882,-6.071,0.485,-67.208,0.817,-0.037,0.049,-0.57
1584,-0.096,-0.029,0.034,0.034,0.163,9.748,-7.717,-0.006,-68.727,0.817,-0.037,0.049,-0.57
1585,-0.13,0.007,-0.028,-0.043,0.086,9.978,-7.717,-0.006,-68.727,0.817,-0.037,0.049,-0.57
1586,-0.029,-0.005,0.029,0.019,0.005,9.877,-6.579,0.771,-69.105,0.817,-0.037,0.049,-0.57
1587,-0.107,0.027,0.024,0.101,0.034,9.911,-6.596,-0.045,-69.846,0.817,-0.037,0.05,-0.57
1588,-0.109,0.026,0.011,0.125,0.168,9.935,-5.535,0.29,-68.497,0.817,-0.037,0.05,-0.57
1589,-0.041,-0.004,0.017,0.086,0.139,9.949,-7.187,0.28,-70.007,0.817,-0.037,0.05,-0.57
1590,-0.077,0.032,0.008,0.077,0.201,9.853,-5.819,1.104,-68.057,0.817,-0.037,0.05,-0.57
1591,-0.066,0.02,-0.074,0.086,0.057,9.92,-6.209,0.329,-67.071,0.817,-0.037,0.05,-0.57
1592,-0.09,0.012,-0.021,0.081,0.01,9.867,-6.209,0.329,-67.071,0.817,-0.037,0.051,-0.57
1593,-0.033,0.056,0.03,0.067,0.206,9.997,-6.272,0.293,-68.814,0.817,-0.037,0.051,-0.57
1594,0.025,0.064,-0.039,-0.201,-0.465,9.685,-5.218,-1.633,-68.377,0.817,-0.036,0.051,-0.57
1595,-0.024,0.056,0.001,0.115,0.125,9.973,-5.218,-1.633,-68.377,0.817,-0.036,0.051,-0.57
1596,0.019,0.039,0.01,0.067,-0.067,9.997,-6.545,-0.822,-68.7,0.817,-0.035,0.051,-0.57
1597,0.052,-0.007,0.025,0.019,0.019,9.93,-5.484,-0.487,-67.35,0.817,-0.035,0.051,-0.57
1598,0.011,0.034,0.01,0.115,0.077,9.877,-5.835,1.095,-68.492,0.817,-0.034,0.051,-0.57
1599,-0.029,0.037,0,-0.014,0.11,9.877,-5.673,-0.832,-68.668,0.817,-0.034,0.051,-0.57
1600,0.043,0.019,0.004,0.216,0.12,9.963,-6.255,1.109,-68.073,0.817,-0.034,0.051,-0.57
1601,0.055,0.058,-0.024,0.125,0.062,9.81,-5.51,-0.502,-68.076,0.817,-0.033,0.051,-0.57
1602,0.096,0.029,0.01,0.187,0.201,10.002,-5.51,-0.502,-68.076,0.817,-0.032,0.05,-0.57
1603,0.046,-0.066,0.021,0.417,0.105,9.24,-5.686,1.256,-68.339,0.817,-0.032,0.05,-0.57
1604,-0.005,0.026,0.04,0.038,0.292,9.954,-5.686,1.256,-68.339,0.817,-0.031,0.05,-0.57
1605,0.025,0.024,0.022,-0.057,0.034,9.8,-4.901,-1.138,-67.487,0.817,-0.031,0.05,-0.57
1606,0.044,0.021,0.057,0.153,0.311,9.954,-5.11,0.279,-68.772,0.818,-0.03,0.05,-0.57
1607,0.034,0.016,0.062,0.134,0.115,10.002,-6.533,0.475,-67.95,0.818,-0.03,0.049,-0.57
1608,0.031,0.048,0.035,-0.019,0.216,9.939,-6.127,0.775,-68.654,0.818,-0.029,0.049,-0.569
1609,0.003,0.009,0.014,0.091,0.144,9.906,-6.255,1.109,-68.073,0.818,-0.029,0.049,-0.569
1610,-0.009,-0.005,-0.037,0.034,0.196,9.891,-6.23,-0.166,-67.806,0.818,-0.029,0.049,-0.57
1611,0.005,0.041,0.018,0.081,0.172,9.887,-7.299,1.59,-68.681,0.818,-0.028,0.049,-0.57
1612,-0.005,0.051,-0.022,0.11,0.216,9.954,-5.776,1.935,-66.59,0.818,-0.028,0.049,-0.57
1613,0.018,0.057,0.004,0.081,0.158,9.872,-6.279,-0.517,-69.264,0.818,-0.028,0.049,-0.57
1614,0.058,-0.018,0.044,-0.034,0.196,9.81,-6.279,-0.517,-69.264,0.818,-0.027,0.049,-0.57
1615,0.05,-0.026,0.072,0.019,0.101,9.935,-5.039,-1.293,-67.35,0.818,-0.027,0.049,-0.569
1616,0.035,0.012,0.024,0.005,0.129,9.872,-7.087,-0.147,-67.402,0.818,-0.026,0.049,-0.569
1617,-0.02,0.011,-0.005,-0.029,0.158,10.03,-7.113,-0.162,-68.128,0.818,-0.026,0.049,-0.569
1618,0.042,-0.007,0.07,0.043,0.144,9.958,-6.675,0.64,-67.807,0.818,-0.026,0.048,-0.569
1619,0.017,-0.002,0.008,0.23,0.23,9.973,-5.672,-0.025,-68.363,0.819,-0.025,0.048,-0.569
1620,-0.001,0.016,-0.011,-0.062,0.139,9.906,-5.721,-0.376,-69.821,0.818,-0.025,0.048,-0.569
1621,0.021,0.001,0.06,0.062,0.163,9.954,-4.884,-0.322,-66.746,0.819,-0.025,0.048,-0.569
1622,0.021,-0.045,-0.012,0.014,0.11,9.867,-6.239,0.635,-67.791,0.819,-0.024,0.048,-0.569
1623,0.032,0.005,0.071,-0.019,0.235,9.949,-5.204,-0.013,-67.476,0.819,-0.024,0.047,-0.569
1624,0.008,-0.043,0.026,-0.029,0.067,9.963,-6.524,-0.326,-67.965,0.819,-0.024,0.047,-0.568
1625,0.019,-0.06,0.023,0.019,0.259,9.906,-5.8,0.309,-67.781,0.819,-0.024,0.047,-0.568
1626,-0.05,0.043,-0.041,0.091,0.211,9.949,-5.8,0.309,-67.781,0.819,-0.023,0.047,-0.569
1627,-0.007,0.016,-0.023,-0.01,0.086,10.04,-5.195,-0.814,-67.491,0.819,-0.023,0.047,-0.569
1628,-0.04,0.043,0.035,-0.072,0.125,9.954,-6.69,1.922,-67.783,0.819,-0.023,0.047,-0.569
1629,0.028,-0.031,0.043,0.072,0.201,9.839,-6.645,0.335,-67.087,0.819,-0.023,0.047,-0.568
1630,0.031,-0.023,0.051,0.062,0.192,9.829,-5.646,0.473,-67.483,0.819,-0.022,0.046,-0.568
1631,0.023,-0.005,-0.001,0.067,0.11,9.987,-4.463,-0.336,-67.165,0.819,-0.022,0.046,-0.568
1632,-0.029,0.042,0.04,0.148,0.244,9.968,-5.258,-0.366,-69.079,0.819,-0.022,0.046,-0.568
1633,0.023,-0.045,0.067,0.024,0.254,10.093,-5.076,0.62,-67.749,0.82,-0.022,0.046,-0.568
1634,0.02,-0.032,0.02,0.105,0.11,9.949,-4.019,1.275,-66.394,0.82,-0.021,0.046,-0.568
1635,0.009,0.066,0.021,0.12,0.11,9.939,-6.057,-0.797,-67.232,0.82,-0.021,0.046,-0.568
1636,0.032,0.005,0.03,0.067,0.249,9.877,-6.057,-0.797,-67.232,0.82,-0.021,0.045,-0.568
1637,-0.04,0.073,0.003,0.024,0.163,9.982,-5.103,0.605,-68.475,0.82,-0.02,0.046,-0.568
1638,0.04,0.003,0.065,0.139,0.206,9.891,-5.103,0.605,-68.475,0.82,-0.02,0.045,-0.567
1639,0.038,0.032,-0.025,0.057,0.24,9.896,-4.952,-0.361,-68.633,0.82,-0.02,0.045,-0.567
1640,0.001,0.021,0.02,0.029,0.172,9.915,-6.473,-1.103,-66.818,0.82,-0.019,0.045,-0.567
1641,0.018,0.011,-0.004,0,0.359,9.958,-5.664,-1.633,-68.683,0.82,-0.019,0.045,-0.567
1642,0.026,-0.007,0.033,-0.053,0.24,9.963,-6.257,-0.181,-68.532,0.82,-0.018,0.045,-0.567
1643,-0.019,0.03,-0.035,-0.096,0.278,9.944,-4.668,-0.207,-68.765,0.82,-0.018,0.045,-0.567
1644,-0.008,0.028,0.004,0.057,0.115,9.949,-7.069,-1.749,-67.432,0.82,-0.018,0.045,-0.567
1645,-0.022,0.047,-0.005,0.057,0.153,9.935,-6.833,1.28,-67.945,0.82,-0.018,0.045,-0.567
1646,0.011,-0.012,0.052,0.038,0.187,10.002,-4.377,-0.211,-68.754,0.82,-0.018,0.045,-0.567
1647,0.02,0.004,0.054,0.024,0.278,9.935,-6.542,1.276,-67.935,0.82,-0.017,0.045,-0.567
1648,0.035,-0.01,0.007,0.105,0.216,9.853,-6.542,1.276,-67.935,0.82,-0.017,0.045,-0.567
1649,-0.022,0.055,0.06,0.019,0.331,9.796,-5.22,-0.022,-67.912,0.82,-0.017,0.045,-0.567
1650,-0.011,-0.014,-0.019,0.081,0.148,9.666,-5.22,-0.022,-67.912,0.82,-0.016,0.044,-0.567
1651,0.009,-0.014,0.058,0.172,0.153,9.863,-6.088,-0.331,-67.949,0.821,-0.016,0.044,-0.567
1652,-0.01,-0.019,0.035,0.038,0.263,9.93,-5.768,-0.157,-67.064,0.821,-0.016,0.044,-0.567
1653,-0.047,0.068,0.006,-0.014,0.216,10.03,-4.637,0.294,-67.739,0.821,-0.016,0.044,-0.566
1654,-0.004,0.027,-0.004,0,0.182,10.045,-5.814,0.623,-68.066,0.821,-0.016,0.044,-0.567
1655,-0.028,0.032,-0.036,0.101,0.22,9.858,-5.794,-0.172,-67.79,0.821,-0.016,0.044,-0.567
1656,0.041,-0.021,0.066,0.053,0.134,9.963,-5.785,-0.973,-67.805,0.821,-0.015,0.044,-0.566
1657,-0.006,0.024,-0.034,-0.034,0.182,9.839,-5.517,-1.312,-68.527,0.821,-0.015,0.044,-0.567
1658,-0.029,0.011,-0.01,-0.005,0.206,9.987,-5.673,-0.832,-68.668,0.821,-0.015,0.044,-0.567
1659,0.05,0.018,0.07,0.019,0.297,9.844,-6.516,1.291,-67.209,0.821,-0.014,0.044,-0.566
1660,0.033,-0.026,0.045,-0.067,0.091,9.987,-6.516,1.291,-67.209,0.821,-0.014,0.044,-0.566
1661,-0.016,0.029,0.03,0.148,0.134,9.891,-5.196,1.604,-66.72,0.821,-0.014,0.044,-0.566
1662,-0.021,0.012,0,0.043,0.278,9.954,-5.681,0.776,-68.348,0.821,-0.014,0.044,-0.566
1663,-0.044,-0.006,0,-0.014,0.22,9.987,-6.677,-0.167,-68.112,0.821,-0.014,0.044,-0.566
1664,0.034,-0.016,0.027,-0.053,0.244,9.949,-6.54,-0.335,-68.4,0.821,-0.014,0.043,-0.566
1665,0.035,-0.026,0.062,-0.014,0.263,9.939,-4.973,1.562,-68.597,0.821,-0.013,0.043,-0.566
1666,-0.027,0,-0.021,0.057,0.24,10.011,-6.285,1.415,-68.793,0.821,-0.013,0.043,-0.566
1667,-0.006,0.051,-0.054,0.029,0.273,9.853,-4.614,0.63,-67.007,0.821,-0.013,0.043,-0.566
1668,-0.017,0.015,0.001,0.048,0.187,9.882,-6.633,0.664,-66.645,0.821,-0.013,0.043,-0.566
1669,-0.013,0.048,0.006,0.077,0.187,9.891,-5.535,0.29,-68.497,0.821,-0.013,0.043,-0.566
1670,-0.021,0.037,0.029,-0.034,0.153,10.021,-5.535,0.29,-68.497,0.821,-0.012,0.043,-0.566
1671,0.007,-0.003,0.033,0.077,0.326,9.925,-6.528,-0.006,-67.959,0.821,-0.012,0.043,-0.566
1672,0.016,0.04,0.039,0.072,0.201,9.944,-6.528,-0.006,-67.959,0.821,-0.012,0.043,-0.566
1673,-0.065,0.047,0.012,0.043,0.254,9.978,-5.857,-0.208,-69.533,0.821,-0.012,0.043,-0.566
1674,0.034,-0.004,0.07,0.077,0.302,9.954,-5.679,-0.352,-68.659,0.822,-0.011,0.043,-0.565
1675,0.03,0.01,0.061,0.019,0.225,10.083,-6.544,-0.015,-68.394,0.822,-0.011,0.043,-0.565
1676,0.063,-0.011,-0.007,0.067,0.101,9.935,-6.101,0.79,-67.928,0.822,-0.011,0.042,-0.565
1677,0.029,-0.038,0.042,0.062,0.23,9.935,-6.108,-0.02,-68.379,0.822,-0.01,0.042,-0.565
1678,0.009,0.002,0.066,0.129,0.292,10.117,-6.516,1.291,-67.209,0.822,-0.01,0.042,-0.565
1679,0.019,0.006,0.018,0.043,0.268,9.973,-6.516,1.291,-67.209,0.822,-0.01,0.042,-0.565
1680,0.039,-0.028,0.043,0.096,0.192,10.069,-6.834,-0.011,-68.405,0.822,-0.01,0.041,-0.564
1681,0.017,-0.022,0.007,0.053,0.172,9.987,-5.253,-0.847,-69.088,0.822,-0.01,0.041,-0.564
1682,-0.001,0.01,0.02,0.053,0.273,10.002,-5.253,-0.847,-69.088,0.822,-0.009,0.041,-0.564
1683,0.017,-0.008,-0.005,0.053,0.22,9.963,-4.523,1.242,-68.297,0.822,-0.009,0.041,-0.564
1684,-0.018,0.101,-0.037,-0.014,0.278,9.882,-5.459,-1.762,-67.084,0.822,-0.009,0.041,-0.565
1685,-0.012,0.013,-0.003,0.158,0.24,9.891,-7.707,0,-68.436,0.822,-0.009,0.041,-0.565
1686,0.021,-0.03,0.037,-0.014,0.163,10.016,-6.695,1.435,-68.082,0.822,-0.009,0.041,-0.564
1687,0.037,-0.039,0.024,0.177,0.216,9.939,-6.554,-0.021,-68.685,0.822,-0.008,0.04,-0.564
1688,0.008,0.038,-0.004,0.072,0.259,9.901,-5.834,-1.323,-69.263,0.822,-0.008,0.04,-0.564
1689,-0.055,0.058,-0.001,0.014,0.235,9.911,-5.11,0.279,-68.772,0.822,-0.008,0.041,-0.564
1690,-0.024,0.022,0.005,0.053,0.125,10.059,-5.646,0.473,-67.483,0.822,-0.008,0.041,-0.564
1691,0.01,0.004,-0.022,0.053,0.24,9.839,-5.646,0.473,-67.483,0.822,-0.008,0.04,-0.564
1692,-0.004,0.056,-0.036,0.01,0.273,9.944,-6.271,1.1,-68.508,0.822,-0.007,0.041,-0.565
1693,0.022,-0.014,0.062,0.153,0.335,10.026,-6.121,-1.156,-69.126,0.822,-0.007,0.04,-0.564
1694,-0.035,-0.006,-0.034,0.014,0.235,9.944,-6.121,-1.156,-69.126,0.822,-0.007,0.04,-0.565
1695,-0.026,0.015,0.005,-0.005,0.134,9.987,-5.648,1.601,-67.171,0.822,-0.007,0.04,-0.564
1696,0.015,-0.017,0.047,0.014,0.259,9.891,-5.229,0.779,-67.897,0.823,-0.007,0.04,-0.564
1697,0.045,0.006,0.05,0.115,0.22,9.925,-5.51,-0.502,-68.076,0.823,-0.007,0.04,-0.564
1698,0.047,-0.028,0.036,-0.043,0.163,9.901,-4.963,1.568,-68.307,0.823,-0.006,0.039,-0.564
1699,0.019,0.034,-0.018,0.163,0.129,9.982,-5.245,0.77,-68.332,0.823,-0.006,0.039,-0.564
1700,-0.011,-0.005,-0.031,-0.029,0.105,9.906,-6.206,-0.958,-67.386,0.823,-0.006,0.039,-0.564
1701,0.043,-0.017,0.001,-0.034,0.168,9.93,-6.206,-0.958,-67.386,0.823,-0.006,0.039,-0.564
1702,0.012,-0.027,0.047,0,0.192,9.896,-6.686,0.634,-68.097,0.823,-0.006,0.039,-0.564
1703,0.036,-0.016,0.006,0.129,0.22,9.887,-6.56,0.46,-68.676,0.823,-0.005,0.038,-0.564
1704,-0.019,0.023,0.026,0.072,0.211,9.93,-6.56,0.46,-68.676,0.823,-0.005,0.038,-0.564
1705,0.03,-0.029,0.038,0.01,0.144,10.073,-6.237,-0.493,-68.103,0.823,-0.005,0.038,-0.564
1706,-0.006,0.036,-0.007,0.163,0.182,9.944,-6.533,0.475,-67.95,0.823,-0.005,0.038,-0.564
1707,-0.023,0.012,0.018,0.12,0.249,9.939,-5.717,0.755,-69.364,0.823,-0.005,0.038,-0.564
1708,0.039,-0.006,0.062,0.144,0.263,9.887,-5.531,-0.997,-68.811,0.823,-0.005,0.038,-0.563
1709,0.017,0,-0.023,0.057,0.163,9.954,-6.122,1.262,-68.355,0.823,-0.004,0.038,-0.564
1710,-0.004,0.031,-0.049,0.067,0.302,9.805,-5.691,0.77,-68.638,0.823,-0.004,0.038,-0.564
1711,0.015,0.049,-0.007,-0.11,0.216,9.872,-6.834,-0.011,-68.405,0.823,-0.004,0.038,-0.564
1712,-0.014,0.014,-0.021,0.024,0.148,9.805,-4.514,0.441,-68.312,0.823,-0.004,0.038,-0.564
1713,0.01,-0.033,0.024,-0.048,0.244,9.882,-4.514,0.441,-68.312,0.823,-0.004,0.037,-0.564
1714,0.01,0.002,0.02,0.062,0.216,9.915,-6.834,-0.011,-68.405,0.823,-0.004,0.037,-0.564
1715,0.047,0.025,0.044,0.048,0.081,9.93,-6.834,-0.011,-68.405,0.823,-0.003,0.037,-0.564
1716,0.026,-0.004,0.043,0.072,0.22,9.963,-6.703,-0.182,-68.838,0.823,-0.003,0.037,-0.563
1717,0.022,-0.025,0.045,-0.029,0.22,9.992,-6.56,0.46,-68.676,0.823,-0.003,0.037,-0.563
1718,-0.016,0.033,0.009,0.105,0.196,9.915,-6.03,-0.782,-66.506,0.823,-0.003,0.037,-0.563
1719,0.05,0,0.032,-0.029,0.244,10.026,-5.672,-0.025,-68.363,0.824,-0.002,0.037,-0.563
1720,-0.023,0.034,-0.032,0.043,0.292,9.944,-6.542,1.276,-67.935,0.823,-0.002,0.037,-0.563
1721,0.02,0.007,0.044,0.005,0.091,9.982,-6.236,0.314,-67.797,0.824,-0.002,0.037,-0.563
