gx,gy,gz,ax,ay,az,mx,my,mz,q0,q1,q2,q3
0.198,3.648,0.183,4.895,1.605,8.22,-20.1,3.9,-18.38,0.698,0.206,-0.29,0.619
0.026,3.267,-0.312,4.637,1.906,8.45,-20.1,3.15,-18.83,0.703,0.197,-0.277,0.621
0.159,3.055,0.055,4.488,0.867,11.19,-19.5,1.05,-20.48,0.707,0.188,-0.266,0.625
0.205,3.835,-0.139,3.166,1.614,10.212,-17.55,1.05,-20.78,0.713,0.176,-0.25,0.628
0.168,2.742,-0.38,2.247,1.605,10.658,-17.55,1.05,-20.78,0.717,0.169,-0.239,0.63
0.331,2.184,-0.126,2.515,1.811,8.814,-16.65,2.25,-22.28,0.72,0.163,-0.229,0.631
0.107,2.111,-0.361,1.451,1.308,10.835,-15.45,0.75,-21.53,0.724,0.157,-0.22,0.632
-0.158,1.341,-0.199,1.878,1.442,9.872,-16.65,1.8,-22.73,0.726,0.152,-0.215,0.632
-0.403,1.015,-0.327,1.667,1.619,9.925,-13.8,1.5,-23.48,0.729,0.148,-0.211,0.631
-0.231,0.608,-0.246,1.643,1.451,9.489,-13.2,1.2,-23.33,0.731,0.145,-0.209,0.631
-0.099,0.534,-0.328,1.538,1.15,9.59,-14.25,1.5,-23.48,0.733,0.143,-0.206,0.63
-0.288,0.671,-0.457,1.49,1.49,9.451,-14.25,1.5,-23.48,0.735,0.14,-0.204,0.629
-0.288,0.586,-0.39,1.509,1.408,9.317,-13.65,0.9,-23.33,0.737,0.138,-0.201,0.627
-0.247,0.652,-0.392,1.36,1.399,9.46,-13.65,0.9,-23.33,0.74,0.135,-0.199,0.626
-0.3,0.795,-0.317,1.566,1.394,9.412,-13.65,0.9,-23.33,0.742,0.131,-0.196,0.625
-0.414,1.341,-0.373,0.977,1.36,9.331,-13.65,0.9,-23.63,0.745,0.126,-0.191,0.624
-0.319,0.797,-0.002,0.68,1.212,9.441,-12.3,0.75,-23.48,0.746,0.122,-0.188,0.625
-0.477,0.907,0.238,0.675,1.293,9.872,-10.65,1.5,-24.98,0.746,0.117,-0.185,0.626
-0.306,0.888,0.315,0.642,1.394,9.642,-12.6,1.5,-24.98,0.747,0.112,-0.182,0.627
-0.193,0.344,0.377,0.723,1.437,10.404,-12.3,1.05,-23.48,0.746,0.11,-0.181,0.629
-0.453,0.294,0.241,0.575,1.451,9.939,-11.7,1.2,-24.08,0.746,0.107,-0.181,0.629
-0.461,0.025,0.33,0.517,0.958,9.566,-11.7,1.2,-24.08,0.745,0.105,-0.181,0.63
-0.171,0.139,0.203,0.69,1.087,9.949,-12.45,1.2,-23.63,0.745,0.103,-0.181,0.631
-0.153,0.08,0.122,0.599,1.293,10.016,-12.45,1.2,-23.63,0.745,0.102,-0.18,0.631
-0.146,0.024,0.04,0.632,1.389,10.03,-11.25,2.4,-24.08,0.745,0.102,-0.18,0.631
-0.178,0.118,-0.032,0.829,0.987,9.786,-11.4,1.05,-24.23,0.746,0.1,-0.179,0.631
-0.144,0.209,-0.186,0.69,0.963,9.863,-11.4,2.25,-23.48,0.747,0.099,-0.178,0.631
-0.213,0.108,-0.125,0.455,1.059,9.7,-10.8,0.9,-23.63,0.747,0.098,-0.177,0.63
-0.361,0.157,-0.106,0.584,1.217,9.345,-10.8,2.4,-23.33,0.748,0.096,-0.177,0.63
-0.276,-0.015,-0.139,0.608,-0.551,10.222,-12.3,0.75,-24.23,0.749,0.095,-0.178,0.629
-0.32,0.406,-0.017,0.599,1.221,9.638,-12.3,0.75,-24.23,0.749,0.092,-0.176,0.629
-0.094,0.313,-0.127,0.608,0.81,9.427,-11.7,2.7,-23.33,0.75,0.091,-0.175,0.628
-0.603,0.476,0.009,0.647,1.226,9.034,-9.3,3.15,-24.38,0.751,0.087,-0.174,0.628
-0.177,0.712,-0.056,0.599,-0.105,10.021,-9.3,3.15,-24.38,0.752,0.084,-0.171,0.628
-0.237,0.753,0.102,0.69,0.0,10.059,-10.8,1.95,-24.38,0.753,0.08,-0.169,0.629
-0.19,0.705,-0.127,-0.249,0.781,10.069,-10.65,3.3,-25.43,0.754,0.077,-0.166,0.629
-0.157,0.703,-0.277,-0.081,0.302,9.226,-8.85,1.95,-24.83,0.755,0.074,-0.163,0.628
0.114,0.435,-0.172,-0.029,0.613,9.499,-9.45,1.8,-24.23,0.756,0.073,-0.16,0.627
0.356,0.317,-0.148,-0.038,0.493,9.436,-10.8,1.65,-24.08,0.757,0.073,-0.157,0.627
0.237,0.331,-0.09,0.23,0.92,9.518,-8.7,1.5,-24.23,0.758,0.073,-0.154,0.627
0.02,0.21,-0.012,-0.661,0.862,9.954,-8.7,1.5,-24.23,0.758,0.072,-0.152,0.628
0.029,0.258,-0.12,-0.244,0.747,9.566,-10.8,2.4,-23.33,0.759,0.071,-0.151,0.627
0.451,0.06,0.127,0.378,0.517,10.188,-11.4,2.25,-22.73,0.758,0.072,-0.149,0.628
0.41,-0.029,-0.131,0.196,1.03,10.193,-11.4,2.25,-22.73,0.758,0.074,-0.147,0.628
-0.028,-0.455,-0.048,-0.331,0.766,9.8,-8.4,1.95,-24.08,0.758,0.075,-0.148,0.628
-0.088,-0.057,-0.023,-0.268,0.776,10.126,-10.5,1.65,-24.38,0.758,0.075,-0.148,0.628
-0.167,-0.005,-0.122,-0.168,0.704,9.618,-11.1,1.8,-22.28,0.759,0.074,-0.148,0.627
-0.09,-0.067,-0.015,0.048,0.896,9.647,-9.45,1.5,-24.98,0.759,0.074,-0.148,0.627
-0.13,-0.007,0.004,-0.072,0.924,9.652,-10.8,1.2,-24.38,0.759,0.073,-0.148,0.627
-0.201,0.033,-0.031,-0.144,0.752,9.997,-9.6,2.7,-22.88,0.759,0.072,-0.148,0.627
-0.232,-0.009,-0.058,-0.139,0.776,9.887,-9.6,2.7,-22.88,0.76,0.071,-0.148,0.627
-0.275,-0.005,-0.16,-0.321,0.575,10.356,-10.5,1.2,-24.08,0.76,0.07,-0.148,0.626
-0.305,0.07,-0.224,-0.158,0.776,9.939,-10.5,1.2,-24.08,0.761,0.068,-0.148,0.625
-0.071,-0.012,0.023,-0.469,1.293,10.121,-9.9,3.75,-22.28,0.761,0.068,-0.148,0.625
-0.29,0.051,-0.159,-0.038,0.685,9.518,-9.0,2.55,-24.68,0.762,0.066,-0.148,0.624
-0.243,-0.032,-0.136,-0.091,0.541,9.776,-11.25,1.65,-22.13,0.762,0.066,-0.149,0.624
-0.158,-0.022,-0.082,-0.038,0.675,9.642,-11.1,3.3,-22.73,0.763,0.065,-0.149,0.623
-0.117,0.067,-0.055,-0.374,0.158,10.241,-10.65,2.55,-22.73,0.763,0.064,-0.149,0.623
-0.225,-0.033,-0.096,-0.005,0.632,9.57,-10.65,3.3,-23.78,0.763,0.063,-0.149,0.623
-0.086,0.028,-0.025,-0.259,0.647,9.685,-10.65,3.3,-23.78,0.764,0.062,-0.149,0.623
-0.18,0.108,0.01,-0.292,0.201,10.069,-10.5,1.2,-24.38,0.764,0.061,-0.149,0.623
-0.229,-0.048,-0.06,-0.354,0.383,10.073,-11.1,1.8,-21.98,0.764,0.06,-0.149,0.622
-0.277,-0.008,-0.065,0.038,0.68,9.987,-11.1,1.8,-21.98,0.764,0.059,-0.15,0.622
-0.086,-0.028,0.071,-0.216,0.637,9.815,-10.65,2.55,-23.03,0.764,0.058,-0.15,0.622
-0.058,-0.047,0.054,-0.144,0.163,9.647,-9.6,1.65,-22.88,0.764,0.058,-0.15,0.622
-0.135,0.098,-0.007,-0.129,0.45,9.796,-9.3,1.95,-22.13,0.764,0.057,-0.149,0.622
-0.106,-0.038,0.05,0.0,0.532,9.753,-9.6,1.65,-22.58,0.764,0.057,-0.149,0.622
-0.227,0.057,0.002,-0.139,0.081,10.279,-10.2,3.0,-23.78,0.764,0.055,-0.15,0.622
-0.176,0.062,-0.044,-0.038,0.489,9.767,-11.1,2.55,-22.73,0.764,0.054,-0.15,0.622
-0.118,-0.031,0.055,0.057,0.316,9.489,-11.1,2.55,-22.73,0.764,0.054,-0.15,0.622
-0.118,0.033,-0.012,-0.11,0.441,9.724,-11.25,2.4,-22.58,0.764,0.053,-0.15,0.622
-0.147,-0.035,-0.066,-0.11,0.192,10.006,-11.1,2.25,-21.98,0.764,0.052,-0.15,0.622
-0.128,0.003,0.068,-0.096,0.431,9.7,-10.2,2.55,-22.73,0.764,0.052,-0.15,0.622
-0.235,0.071,-0.082,-0.029,0.196,10.136,-9.6,3.45,-21.83,0.765,0.05,-0.15,0.622
-0.316,0.01,-0.024,-0.24,0.115,9.326,-10.5,3.15,-21.08,0.765,0.049,-0.151,0.622
-0.168,0.089,-0.034,0.043,0.172,9.8,-10.2,3.75,-21.98,0.765,0.048,-0.151,0.622
-0.169,0.112,-0.047,-0.057,0.23,9.748,-9.9,3.3,-22.73,0.765,0.046,-0.151,0.621
-0.089,0.016,0.063,-0.048,0.187,9.757,-10.05,4.65,-22.13,0.765,0.046,-0.151,0.622
-0.147,0.058,-0.011,-0.029,0.326,9.81,-10.65,3.3,-21.98,0.765,0.045,-0.151,0.622
-0.263,-0.02,-0.021,-0.513,0.508,9.925,-10.65,3.3,-21.98,0.765,0.044,-0.152,0.621
-0.344,0.077,-0.027,-0.24,0.134,9.479,-9.6,3.45,-21.83,0.765,0.042,-0.152,0.621
-0.256,0.026,-0.004,-0.187,0.048,10.054,-8.85,2.7,-21.08,0.766,0.04,-0.153,0.621
-0.222,-0.103,-0.052,-0.249,0.01,10.284,-10.8,4.95,-22.88,0.766,0.04,-0.154,0.621
-0.19,-0.058,-0.128,-0.139,0.968,9.46,-10.65,4.35,-22.73,0.766,0.039,-0.154,0.62
0.0,-0.02,0.036,-0.062,0.048,9.815,-10.5,3.45,-23.33,0.766,0.039,-0.154,0.62
-0.063,0.046,-0.002,-0.11,-0.455,9.753,-10.05,3.45,-22.88,0.766,0.038,-0.154,0.62
-0.004,-0.005,0.04,-0.062,0.043,9.762,-10.05,3.45,-22.88,0.766,0.038,-0.153,0.621
-0.035,0.042,-0.006,-0.062,0.187,9.738,-10.05,3.15,-22.88,0.766,0.038,-0.153,0.621
-0.046,0.081,-0.046,-0.096,0.062,9.786,-10.05,3.15,-22.88,0.766,0.037,-0.153,0.621
0.003,0.049,0.023,-0.105,0.038,9.815,-9.6,4.95,-23.33,0.766,0.037,-0.152,0.621
-0.056,0.043,-0.005,-0.105,0.019,9.81,-10.8,2.7,-23.63,0.766,0.036,-0.152,0.621
0.006,0.008,0.033,-0.048,-0.029,9.786,-11.7,2.7,-24.08,0.766,0.036,-0.152,0.621
0.019,0.016,-0.013,-0.062,0.086,9.8,-11.25,3.9,-24.08,0.766,0.036,-0.151,0.621
-0.062,0.076,-0.034,-0.062,0.053,9.657,-10.05,3.45,-24.08,0.766,0.035,-0.151,0.621
0.029,0.025,0.001,0.0,0.062,9.757,-11.7,4.2,-24.38,0.766,0.035,-0.151,0.621
-0.059,0.021,-0.004,0.038,0.038,9.973,-9.9,3.3,-24.23,0.766,0.035,-0.15,0.621
-0.047,0.036,-0.018,-0.062,0.101,9.829,-10.2,3.3,-23.03,0.766,0.034,-0.15,0.621
-0.0,-0.022,0.072,0.005,0.053,9.863,-10.05,3.15,-23.63,0.766,0.034,-0.15,0.621
-0.041,0.042,0.061,-0.105,0.11,9.896,-10.05,3.15,-23.63,0.766,0.034,-0.15,0.622
0.025,0.013,0.072,-0.043,0.201,9.858,-9.9,3.75,-23.78,0.766,0.033,-0.149,0.622
-0.047,-0.015,0.039,-0.153,0.105,9.072,-10.5,2.7,-24.83,0.766,0.033,-0.149,0.622
-0.029,0.061,0.031,-0.091,0.096,9.776,-8.4,3.45,-24.38,0.766,0.033,-0.148,0.622
-0.003,-0.014,0.059,-0.048,0.019,9.844,-9.45,3.75,-24.23,0.766,0.032,-0.148,0.623
-0.048,0.029,0.024,0.048,0.12,9.776,-10.5,4.95,-24.83,0.765,0.032,-0.148,0.623
-0.062,0.068,-0.009,-0.005,-0.024,9.753,-10.5,3.9,-24.08,0.766,0.031,-0.148,0.623
0.008,-0.028,0.054,-0.067,0.024,9.844,-11.85,3.75,-24.68,0.765,0.031,-0.148,0.623
-0.075,0.042,0.031,-0.081,0.043,9.772,-9.6,4.2,-24.38,0.765,0.031,-0.147,0.623
0.007,-0.013,0.107,-0.129,0.062,9.834,-11.4,3.0,-24.98,0.765,0.031,-0.147,0.624
0.037,-0.005,0.047,-0.019,0.019,9.82,-11.4,3.0,-24.98,0.765,0.031,-0.147,0.624
-0.025,0.009,-0.06,-0.129,0.225,9.824,-9.45,3.0,-26.93,0.765,0.03,-0.147,0.624
0.011,-0.003,0.009,0.072,0.034,9.738,-9.6,3.15,-25.88,0.765,0.03,-0.146,0.624
-0.051,0.053,-0.129,-0.086,0.11,9.786,-9.9,3.75,-25.43,0.765,0.03,-0.146,0.623
-0.031,0.057,-0.077,-0.077,-0.005,9.733,-10.5,4.2,-26.33,0.766,0.03,-0.145,0.623
-0.026,0.013,-0.009,0.048,-0.077,9.738,-9.0,4.05,-24.68,0.766,0.029,-0.145,0.623
-0.061,0.09,-0.037,0.096,-0.57,9.8,-9.45,3.0,-26.18,0.766,0.029,-0.145,0.623
-0.044,0.046,-0.022,-0.091,0.014,9.839,-10.05,4.95,-26.63,0.766,0.028,-0.144,0.623
0.001,-0.023,0.056,0.043,0.172,9.8,-8.85,3.9,-25.13,0.766,0.028,-0.144,0.623
-0.036,0.062,0.008,-0.034,0.172,9.796,-8.85,3.9,-25.13,0.766,0.027,-0.143,0.623
0.053,-0.007,0.002,-0.077,0.038,9.8,-10.5,3.45,-25.13,0.766,0.028,-0.143,0.623
0.013,-0.022,0.074,-0.057,-0.038,9.839,-8.1,4.65,-25.88,0.766,0.027,-0.143,0.624
-0.049,0.084,0.007,-0.043,0.067,9.848,-9.0,3.0,-26.18,0.766,0.027,-0.142,0.624
0.044,-0.03,0.044,0.014,0.086,9.853,-9.6,3.9,-26.63,0.766,0.027,-0.142,0.624
-0.014,-0.006,0.015,-0.125,0.148,9.82,-10.05,2.7,-25.13,0.766,0.027,-0.141,0.624
-0.047,0.042,-0.077,0.01,0.158,9.709,-10.5,5.4,-27.08,0.766,0.026,-0.141,0.624
0.005,-0.008,0.019,-0.072,0.048,9.748,-9.6,3.15,-25.88,0.766,0.026,-0.141,0.624
-0.009,0.07,0.007,-0.081,0.067,9.858,-8.4,4.2,-26.33,0.766,0.026,-0.14,0.624
0.008,-0.013,0.019,-0.014,0.062,9.757,-10.8,3.15,-26.33,0.766,0.026,-0.14,0.624
0.005,-0.01,0.029,-0.091,0.077,9.666,-10.8,3.15,-26.33,0.766,0.026,-0.14,0.624
-0.069,0.092,-0.022,-0.019,0.062,9.695,-9.6,1.65,-27.83,0.766,0.025,-0.139,0.624
0.025,0.028,0.044,-0.163,0.101,9.772,-10.65,4.35,-26.18,0.766,0.025,-0.139,0.625
-0.027,0.044,-0.025,-0.139,0.067,9.757,-9.45,3.3,-26.18,0.766,0.025,-0.138,0.625
-0.069,0.048,-0.025,0.029,-0.01,9.824,-8.25,3.3,-25.73,0.766,0.024,-0.138,0.625
0.011,0.026,0.054,-0.12,-0.005,9.844,-8.85,3.45,-24.83,0.766,0.024,-0.137,0.625
-0.093,0.061,-0.033,-0.043,0.11,9.724,-9.9,4.05,-26.48,0.766,0.024,-0.137,0.625
0.011,-0.009,0.071,0.081,0.034,9.781,-9.9,4.05,-26.48,0.766,0.023,-0.137,0.625
-0.007,-0.033,0.044,-0.014,-0.024,9.906,-8.1,3.15,-27.08,0.766,0.023,-0.137,0.625
-0.066,0.058,-0.001,-0.024,0.125,9.772,-8.1,3.15,-27.08,0.766,0.023,-0.136,0.625
-0.015,-0.017,0.047,0.014,0.048,9.781,-10.2,3.0,-26.93,0.766,0.023,-0.136,0.625
-0.041,0.052,-0.026,0.077,0.067,9.81,-10.2,2.55,-26.93,0.766,0.023,-0.136,0.625
-0.056,0.077,-0.055,-0.168,0.077,9.853,-8.85,3.45,-26.63,0.766,0.022,-0.135,0.625
0.01,-0.03,0.056,0.105,-0.014,9.762,-9.45,3.3,-26.18,0.766,0.022,-0.135,0.625
-0.048,0.073,0.018,0.019,0.081,9.748,-8.25,3.3,-26.48,0.766,0.022,-0.134,0.626
-0.003,-0.041,0.031,0.024,-0.014,9.815,-8.85,3.45,-27.38,0.766,0.022,-0.134,0.626
-0.008,-0.005,0.037,-0.072,0.038,9.805,-10.2,4.35,-26.48,0.766,0.021,-0.134,0.626
-0.063,0.094,-0.021,0.101,0.043,9.8,-9.6,4.2,-26.63,0.766,0.021,-0.134,0.626
0.037,-0.006,0.044,-0.029,0.129,9.738,-9.6,3.45,-27.83,0.766,0.021,-0.133,0.626
-0.052,0.08,-0.034,-0.024,0.101,9.882,-9.6,3.45,-27.83,0.766,0.02,-0.133,0.626
0.014,0.004,0.02,0.01,0.048,9.69,-12.6,2.55,-26.93,0.766,0.02,-0.133,0.626
-0.062,0.048,0.014,-0.053,0.014,9.614,-8.85,3.15,-26.33,0.766,0.02,-0.132,0.626
0.003,0.039,0.064,0.081,-0.014,9.776,-7.8,4.05,-26.18,0.766,0.02,-0.132,0.626
-0.047,0.061,-0.031,-0.096,0.062,9.743,-9.0,3.3,-25.43,0.766,0.019,-0.131,0.626
-0.048,0.026,-0.001,-0.01,0.072,9.719,-9.9,4.05,-25.73,0.766,0.019,-0.131,0.626
0.002,0.016,0.046,-0.077,0.115,9.762,-9.3,1.95,-25.13,0.766,0.019,-0.131,0.627
-0.062,0.064,-0.044,-0.005,0.163,9.762,-9.3,1.95,-25.13,0.766,0.018,-0.131,0.626
0.003,0.02,0.043,0.057,0.062,9.81,-10.2,4.05,-26.93,0.766,0.018,-0.13,0.627
-0.003,-0.027,0.047,-0.019,0.115,9.781,-9.9,4.05,-26.18,0.766,0.018,-0.13,0.627
-0.052,0.081,-0.012,-0.12,0.12,9.753,-9.9,4.05,-26.18,0.766,0.018,-0.13,0.627
0.033,-0.008,0.054,-0.072,0.081,9.901,-8.25,3.0,-26.48,0.766,0.018,-0.13,0.627
-0.045,0.07,-0.013,-0.331,-0.292,9.853,-10.05,3.9,-25.13,0.766,0.017,-0.129,0.627
-0.007,0.026,0.071,-0.081,0.048,9.848,-9.45,3.75,-26.48,0.765,0.017,-0.129,0.628
-0.042,0.048,-0.021,-0.153,0.134,9.824,-9.9,3.3,-25.73,0.766,0.017,-0.129,0.627
-0.019,-0.006,0.053,-0.12,0.134,9.772,-9.0,3.0,-26.18,0.765,0.017,-0.129,0.628
-0.058,0.075,0.001,-0.077,-0.005,9.867,-10.5,3.15,-26.63,0.765,0.016,-0.129,0.628
-0.092,0.024,-0.017,-0.096,0.072,9.834,-10.5,3.15,-26.63,0.765,0.016,-0.129,0.628
0.021,-0.01,-0.013,-0.01,0.144,9.872,-10.05,4.2,-24.83,0.765,0.016,-0.129,0.628
-0.047,0.07,-0.029,0.019,0.072,9.729,-10.05,4.2,-24.83,0.766,0.015,-0.128,0.628
0.004,-0.008,0.048,-0.029,0.086,9.891,-9.45,3.3,-27.68,0.765,0.015,-0.128,0.628
-0.024,0.008,0.053,-0.01,0.062,9.867,-10.2,4.35,-25.73,0.765,0.015,-0.128,0.628
-0.085,0.091,-0.012,-0.091,0.105,9.834,-9.9,2.25,-26.93,0.765,0.014,-0.128,0.628
0.008,0.021,0.056,0.034,0.024,9.753,-10.65,3.0,-26.93,0.765,0.014,-0.128,0.628
-0.016,0.039,-0.021,-0.134,0.062,9.733,-10.05,3.9,-27.08,0.765,0.014,-0.128,0.628
-0.045,0.05,-0.024,0.034,0.101,9.848,-8.85,4.2,-25.58,0.765,0.014,-0.127,0.628
-0.034,0.089,-0.013,-0.086,0.005,9.714,-9.9,3.0,-26.93,0.765,0.013,-0.127,0.628
0.021,0.018,0.072,-0.038,-0.005,9.887,-10.05,3.45,-25.13,0.765,0.013,-0.127,0.629
-0.051,0.083,-0.025,0.005,-0.086,9.719,-9.9,3.3,-25.73,0.765,0.013,-0.127,0.628
-0.029,0.071,-0.025,-0.101,0.077,9.844,-9.9,3.3,-25.73,0.765,0.012,-0.126,0.628
0.011,-0.029,0.083,-0.072,0.096,9.748,-9.9,3.75,-24.98,0.765,0.012,-0.126,0.629
-0.056,0.035,0.009,-0.139,0.077,9.762,-10.5,3.15,-27.08,0.765,0.012,-0.126,0.629
0.019,-0.007,0.002,-0.029,0.014,9.844,-9.3,3.15,-24.38,0.765,0.012,-0.126,0.629
0.039,-0.017,0.074,-0.11,0.067,9.729,-9.9,5.1,-26.18,0.765,0.012,-0.126,0.629
-0.082,0.026,-0.019,-0.101,0.192,9.834,-8.7,3.0,-26.18,0.765,0.012,-0.126,0.629
0.002,-0.035,0.052,0.019,-0.01,9.709,-8.7,3.75,-26.93,0.764,0.012,-0.126,0.629
-0.036,0.038,-0.065,-0.01,-0.005,9.781,-8.7,3.75,-26.93,0.765,0.012,-0.126,0.629
-0.044,0.108,-0.023,-0.182,0.129,9.767,-9.0,2.25,-26.48,0.765,0.011,-0.125,0.629
0.007,0.0,-0.009,0.043,0.048,9.805,-10.8,3.45,-26.33,0.765,0.011,-0.125,0.629
-0.033,0.096,-0.013,-0.062,0.077,9.82,-10.8,3.45,-26.33,0.765,0.011,-0.125,0.629
-0.011,0.018,0.021,0.005,0.062,9.858,-8.85,3.15,-26.33,0.765,0.011,-0.124,0.629
-0.007,-0.026,-0.005,-0.072,0.072,9.781,-8.85,3.15,-26.33,0.765,0.011,-0.124,0.629
-0.049,0.008,0.017,0.005,0.168,9.834,-9.45,3.0,-26.48,0.765,0.011,-0.124,0.629
0.011,0.036,0.014,0.125,0.029,9.753,-10.05,2.7,-25.88,0.765,0.01,-0.124,0.63
0.002,0.002,0.068,0.029,0.062,9.743,-8.4,3.45,-27.38,0.765,0.01,-0.124,0.63
-0.066,0.068,-0.003,0.024,0.115,9.714,-9.6,2.7,-27.08,0.765,0.01,-0.124,0.63
-0.012,-0.017,0.057,-0.062,0.024,9.776,-9.6,2.7,-27.08,0.764,0.01,-0.123,0.63
-0.079,-0.103,-0.034,-0.115,0.029,9.805,-9.3,3.45,-27.83,0.764,0.01,-0.124,0.63
-0.072,0.051,-0.018,0.019,0.096,9.724,-9.3,3.45,-27.83,0.765,0.01,-0.124,0.63
0.116,0.236,0.048,-0.038,-0.354,9.853,-8.1,4.95,-27.08,0.765,0.009,-0.122,0.63
-0.042,-0.023,0.023,-0.115,-0.024,9.681,-9.6,3.45,-26.63,0.764,0.009,-0.122,0.63
0.009,0.012,0.03,-0.134,0.163,9.599,-9.45,2.55,-26.93,0.764,0.009,-0.122,0.63
-0.063,0.062,-0.041,-0.014,0.153,9.791,-8.4,2.4,-26.63,0.764,0.009,-0.122,0.63
0.002,0.0,0.056,-0.077,0.053,9.887,-8.85,3.45,-26.33,0.764,0.009,-0.122,0.631
-0.057,0.044,-0.047,-0.072,0.086,9.796,-11.1,4.05,-27.23,0.764,0.008,-0.122,0.63
-0.01,-0.019,0.045,0.072,-0.01,9.858,-11.1,4.05,-27.23,0.764,0.008,-0.122,0.631
-0.009,-0.0,0.033,-0.034,0.048,9.82,-10.65,4.35,-27.68,0.764,0.008,-0.122,0.631
-0.039,-0.046,-0.051,0.043,-0.038,9.805,-10.65,3.0,-27.68,0.764,0.008,-0.122,0.631
-0.013,-0.044,0.098,-0.125,0.081,9.738,-10.65,3.0,-27.68,0.764,0.008,-0.122,0.631
-0.025,0.044,-0.012,-0.086,0.062,9.877,-10.65,5.1,-25.73,0.764,0.008,-0.122,0.631
-0.049,0.06,0.043,-0.057,0.091,9.824,-8.7,3.75,-26.18,0.764,0.008,-0.122,0.631
-0.009,-0.005,0.033,-0.086,0.005,9.805,-9.0,3.0,-26.18,0.764,0.008,-0.122,0.631
-0.03,0.089,-0.029,-0.086,0.11,9.709,-11.25,3.45,-27.83,0.764,0.007,-0.122,0.631
-0.006,-0.029,0.058,-0.034,0.115,9.844,-8.85,3.45,-25.13,0.763,0.007,-0.122,0.632
-0.064,0.009,-0.002,-0.081,-0.048,9.848,-11.1,2.55,-25.73,0.763,0.007,-0.122,0.632
-0.006,-0.026,0.028,-0.129,0.005,9.915,-11.1,2.55,-25.73,0.763,0.007,-0.122,0.632
-0.049,0.067,0.015,-0.096,0.048,9.695,-9.6,3.45,-25.13,0.763,0.007,-0.122,0.632
-0.004,0.004,0.037,-0.125,0.048,9.786,-9.45,3.3,-26.18,0.763,0.007,-0.122,0.632
-0.008,0.002,-0.018,-0.101,0.096,9.762,-9.45,3.3,-26.18,0.763,0.007,-0.122,0.632
-0.039,0.05,-0.006,-0.024,0.105,9.834,-7.8,3.0,-26.18,0.763,0.006,-0.122,0.632
0.016,0.014,-0.006,-0.077,0.125,9.757,-7.65,2.7,-25.58,0.763,0.006,-0.121,0.632
-0.057,0.075,-0.021,0.029,0.072,9.796,-11.1,2.25,-25.73,0.763,0.006,-0.121,0.632
-0.029,0.082,0.007,0.024,0.067,9.815,-8.85,3.9,-26.63,0.763,0.006,-0.121,0.632
0.026,0.016,0.03,-0.038,0.038,9.877,-10.5,3.9,-26.33,0.763,0.006,-0.121,0.632
-0.037,0.096,-0.031,-0.062,0.134,9.719,-10.2,4.05,-24.98,0.763,0.005,-0.121,0.632
0.007,-0.017,0.05,-0.12,0.072,9.776,-10.2,4.05,-24.98,0.763,0.005,-0.121,0.632
-0.017,0.012,0.046,0.034,-0.029,9.858,-9.9,3.75,-26.48,0.763,0.005,-0.121,0.633
0.011,0.008,-0.004,0.053,0.034,9.882,-9.9,3.75,-26.48,0.763,0.005,-0.121,0.633
-0.043,0.022,0.016,0.034,0.144,9.882,-9.0,3.0,-26.18,0.763,0.005,-0.121,0.633
0.001,0.002,0.017,-0.067,0.048,9.729,-9.9,4.05,-25.73,0.763,0.005,-0.121,0.633
0.001,-0.038,0.042,-0.019,-0.043,9.743,-8.4,2.4,-26.33,0.762,0.005,-0.121,0.633
-0.084,0.082,-0.027,0.0,0.105,9.844,-9.9,2.55,-24.98,0.762,0.005,-0.121,0.633
0.007,-0.003,-0.005,-0.086,-0.043,9.824,-8.85,3.45,-26.33,0.762,0.005,-0.12,0.633
-0.03,0.071,0.01,-0.01,0.134,9.824,-9.9,2.55,-26.48,0.762,0.004,-0.12,0.633
-0.038,0.097,0.032,0.0,0.057,9.729,-9.9,2.55,-26.48,0.762,0.004,-0.12,0.633
0.03,-0.011,0.028,-0.086,0.134,9.882,-10.5,3.15,-25.58,0.762,0.004,-0.12,0.633
-0.039,0.08,-0.024,-0.105,0.01,9.762,-10.05,3.15,-25.58,0.762,0.004,-0.12,0.633
-0.013,-0.012,0.046,0.0,-0.077,9.834,-10.05,3.15,-25.58,0.762,0.004,-0.12,0.634
-0.021,0.024,0.041,0.048,0.115,9.844,-9.45,3.75,-26.18,0.762,0.004,-0.12,0.634
-0.01,0.033,0.012,-0.014,0.101,9.805,-10.5,3.15,-25.58,0.762,0.004,-0.12,0.634
-0.051,0.051,-0.014,0.134,0.125,9.729,-11.1,1.8,-27.23,0.762,0.003,-0.12,0.634
0.011,-0.007,0.048,-0.125,0.12,9.848,-9.9,3.0,-26.48,0.762,0.004,-0.12,0.634
-0.007,0.049,0.016,0.086,0.077,9.896,-8.85,1.95,-26.63,0.762,0.004,-0.119,0.634
-0.084,0.047,-0.011,-0.11,0.019,9.829,-9.9,1.8,-25.43,0.762,0.003,-0.119,0.634
0.01,-0.007,0.026,0.005,-0.024,9.781,-9.9,1.8,-25.43,0.762,0.003,-0.119,0.634
-0.037,0.055,-0.014,-0.072,0.12,9.772,-10.65,3.0,-24.98,0.762,0.003,-0.119,0.634
-0.041,0.072,-0.007,-0.024,0.043,9.829,-10.65,3.0,-24.98,0.762,0.003,-0.119,0.634
