15:24:40.146 -> Initialization of the sensor returned: All is well.
15:24:40.146 -> Waiting for data
15:24:44.755 -> Raw:15944,00984,03832,02381,-01356,06900,-00249,-00182,-00295
15:24:44.802 -> Raw:15872,00808,03880,05554,-03001,05707,-00249,-00170,-00308
15:24:44.856 -> Raw:15944,00512,03680,05452,00419,00546,-00253,-00168,-00301
15:24:44.856 -> Raw:14664,-00032,03400,04469,03878,-02835,-00249,-00170,-00300
15:24:44.903 -> Raw:14792,-00144,02784,01358,02457,-03449,-00244,-00180,-00288
15:24:44.957 -> Raw:16304,-00232,02072,-01160,03867,-08970,-00251,-00178,-00296
15:24:44.957 -> Raw:14792,-01824,02112,-05996,00348,-08025,-00244,-00177,-00298
15:24:45.003 -> Raw:22328,00336,01456,03103,02754,02837,-00236,-00195,-00310
15:24:45.057 -> Raw:23424,02400,01544,-01127,01551,05535,-00240,-00196,-00296
15:24:45.057 -> Raw:24216,-00840,-00048,03118,-05987,-14828,-00244,-00190,-00303
15:24:45.104 -> Raw:32767,08336,00736,32767,-00203,32767,-00251,-00183,-00284
15:24:45.104 -> Raw:23680,-01872,02120,-32199,-21912,22476,-00277,-00181,-00269
15:24:45.158 -> Raw:10224,-07864,-00376,24972,-17160,18165,-00276,-00175,-00270
15:24:45.197 -> Raw:16256,-08088,-02008,-00096,-10900,30527,-00285,-00168,-00254
15:24:45.197 -> Raw:22672,-07048,-02016,25050,-18651,32767,-00317,-00126,-00238
15:24:45.257 -> Raw:16512,-06136,01200,24209,-17073,32767,-00324,-00105,-00207
15:24:45.257 -> Raw:09168,-04288,04112,32767,00604,32767,-00323,-00019,-00188
15:24:45.304 -> Raw:05096,-04120,04952,25043,06455,30882,-00308,00036,-00192
15:24:45.358 -> Raw:04912,-10088,04648,29930,10972,03044,-00304,00047,-00211
15:24:45.358 -> Raw:09600,-16464,05368,17520,09423,00745,-00308,00055,-00242
15:24:45.404 -> Raw:01856,-21032,07064,29102,07172,26430,-00299,00049,-00254
15:24:45.458 -> Raw:06416,-11520,08776,04402,12124,32767,-00279,00078,-00285
15:24:45.458 -> Raw:00880,-06232,10528,32767,26058,28052,-00253,00094,-00291
15:24:45.504 -> Raw:-06192,-07104,07720,06591,03864,13659,-00212,00115,-00328
15:24:45.504 -> Raw:-01960,-11248,13320,10218,-09539,24450,-00200,00111,-00324
15:24:45.558 -> Raw:-04040,-11848,09152,-08448,02780,12553,-00196,00122,-00318
15:24:45.605 -> Raw:-03792,-11328,13320,01422,-01002,09550,-00166,00125,-00323
15:24:45.605 -> Raw:-04184,-10504,10816,02553,02143,01214,-00165,00131,-00316
15:24:45.658 -> Raw:-03216,-13544,13384,04238,03320,04720,-00161,00130,-00318
15:24:45.704 -> Raw:-03376,-12872,12264,14258,04556,01021,-00152,00124,-00329
15:24:45.704 -> Raw:-05824,-11272,10400,22893,09023,09534,-00148,00122,-00338
15:24:45.742 -> Raw:-08792,-06248,10880,-08306,14726,10311,-00129,00110,-00353
15:24:45.790 -> Raw:-08584,-06744,10096,-32768,-00387,16908,-00122,00114,-00357
15:24:45.790 -> Raw:-12232,-05824,06984,-07157,05875,06317,-00096,00146,-00316
15:24:45.837 -> Raw:-10024,-09304,09832,-10887,-06460,08568,-00100,00145,-00318
15:24:45.874 -> Raw:-09952,-12432,07328,-25763,-04915,-02486,-00092,00162,-00298
15:24:45.922 -> Raw:-09784,-13008,09696,-17668,-11374,04995,-00089,00170,-00270
15:24:45.922 -> Raw:-09720,-09176,04360,-32768,-05705,07809,-00092,00165,-00237
15:24:45.959 -> Raw:-06896,-12992,02824,11845,-12680,-13287,-00085,00168,-00196
15:24:46.006 -> Raw:-08344,-12616,06864,02458,-02178,-08153,-00100,00177,-00202
15:24:46.006 -> Raw:-07768,-13200,06320,08662,-09432,-05324,-00097,00175,-00205
15:24:46.059 -> Raw:-05752,-10576,06496,06745,-09328,-04409,-00112,00186,-00216
15:24:46.106 -> Raw:-06952,-13880,09904,05760,-04423,-07868,-00114,00166,-00213
15:24:46.106 -> Raw:-05296,-12472,06256,02705,02684,-07631,-00126,00167,-00225
15:24:46.160 -> Raw:-05832,-13200,10584,03015,01895,-04397,-00140,00165,-00235
15:24:46.207 -> Raw:-05976,-13216,07696,01375,00722,-07682,-00141,00171,-00241
15:24:46.207 -> Raw:-05592,-11104,07408,03338,00591,-06381,-00141,00159,-00238
15:24:46.263 -> Raw:-04672,-14920,09400,02984,00802,-04694,-00157,00166,-00238
15:24:46.263 -> Raw:-05072,-12848,08544,03231,02891,-07403,-00149,00154,-00241
15:24:46.310 -> Raw:-04600,-12304,08824,04094,01878,-06383,-00157,00159,-00264
15:24:46.360 -> Raw:-04912,-10016,09240,03261,-00875,-16997,-00165,00156,-00251
15:24:46.360 -> Raw:-02704,-13808,09712,03731,02875,-15086,-00173,00141,-00256
15:24:46.407 -> Raw:-04304,-09392,09728,05950,02213,-14511,-00200,00131,-00264
15:24:46.460 -> Raw:01960,-10280,15680,15120,13716,-26098,-00208,00124,-00269
15:24:46.460 -> Raw:-00888,-13896,10616,18737,28592,-32768,-00235,00104,-00291
15:24:46.504 -> Raw:-00392,-15104,10064,06614,19536,-21057,-00236,00085,-00318
15:24:46.561 -> Raw:00944,-15416,09640,05787,10220,-08778,-00241,00059,-00337
15:24:46.561 -> Raw:00488,-09816,13496,-06659,05340,-01162,-00235,00049,-00349
15:24:46.608 -> Raw:-00512,-11352,12960,11979,16591,-07729,-00233,00053,-00348
15:24:46.608 -> Raw:-01576,-09744,11144,-05802,15699,-04027,-00224,00034,-00359
15:24:46.661 -> Raw:-00152,-09840,11288,-02823,13842,-04369,-00213,00042,-00382
15:24:46.708 -> Raw:-07176,-15672,10696,-01762,05022,-00300,-00224,00042,-00379
15:24:46.708 -> Raw:03288,-09032,14256,-03337,12989,02831,-00199,00038,-00378
15:24:46.754 -> Raw:-02200,-10296,09280,00045,06285,08001,-00192,00037,-00384
15:24:46.795 -> Raw:-02608,-07488,14672,03463,07544,-02235,-00189,00037,-00394
15:24:46.795 -> Raw:-04640,-09920,10736,-05794,11610,00324,-00185,00048,-00393
15:24:46.842 -> Raw:-07272,-13048,07120,-05511,06377,00252,-00168,00044,-00394
15:24:46.877 -> Raw:-06288,-11872,09720,-04619,01946,06657,-00161,00038,-00391
15:24:46.924 -> Raw:-03632,-12384,13216,-13129,05856,07919,-00156,00050,-00386
15:24:46.924 -> Raw:-07136,-11136,06816,-08645,08191,-02360,-00140,00075,-00386
15:24:46.961 -> Raw:-05008,-13640,11024,00403,03052,-06449,-00142,00078,-00381
15:24:47.008 -> Raw:-03864,-12528,10232,-09445,12871,-04079,-00140,00068,-00376
15:24:47.008 -> Raw:-07688,-12560,07232,-13682,08703,02777,-00140,00075,-00371
15:24:47.061 -> Raw:-06848,-13672,04824,-07463,08106,02510,-00125,00091,-00359
15:24:47.117 -> Raw:-06464,-14608,06704,-09867,05349,01223,-00116,00088,-00363
15:24:47.117 -> Raw:-07112,-14328,03728,-12169,07504,08034,-00109,00099,-00372
15:24:47.161 -> Raw:-07768,-14336,03992,07314,08993,01643,-00090,00094,-00352
15:24:47.208 -> Raw:-07888,-12448,07296,09548,14742,10919,-00094,00100,-00363
15:24:47.208 -> Raw:-09992,-12864,02520,18739,17416,02696,-00064,00094,-00359
15:24:47.261 -> Raw:-09368,-11280,08904,32767,17729,06150,-00062,00073,-00378
15:24:47.261 -> Raw:-09784,-06824,07000,31733,32767,-20960,-00040,00044,-00402
15:24:47.309 -> Raw:-09736,-16600,-00192,32767,22374,-32768,-00014,00006,-00401
15:24:47.346 -> Raw:-10808,-23792,10816,05521,-02294,-02644,-00009,00013,-00398
15:24:47.393 -> Raw:-10120,-12416,12832,-05632,18059,12847,-00005,00009,-00415
15:24:47.393 -> Raw:-10584,-11264,05152,14453,18622,12296,00008,00014,-00402
15:24:47.440 -> Raw:-11816,-10072,04984,-03320,04435,09269,00034,-00000,-00397
15:24:47.477 -> Raw:-11368,-10496,05920,-03993,11102,06345,00030,-00008,-00403
15:24:47.477 -> Raw:-11376,-09448,04544,-00398,07322,08623,00044,-00006,-00393
15:24:47.524 -> Raw:-14448,-10032,05976,06275,10511,11704,00046,-00003,-00388
15:24:47.562 -> Raw:-11488,-10008,03056,-08583,09171,08457,00058,-00017,-00382
15:24:47.608 -> Raw:-16976,-06720,07752,-07506,15997,16182,00065,-00006,-00381
15:24:47.608 -> Raw:-14136,-06112,07432,00391,25130,08091,00078,-00013,-00366
15:24:47.661 -> Raw:-12920,-08128,-02832,16334,32767,11584,00113,-00026,-00355
15:24:47.708 -> Raw:-14424,-05288,-00008,09506,21043,15511,00137,-00038,-00338
15:24:47.708 -> Raw:-15352,-04224,01008,24272,32767,10368,00149,-00062,-00324
15:24:47.762 -> Raw:-14232,-04624,-10792,04219,32332,05595,00175,-00073,-00262
15:24:47.762 -> Raw:-11176,-04352,-08392,-19509,12923,03861,00179,-00081,-00238
15:24:47.810 -> Raw:-10688,-04336,00120,-27325,32767,11845,00192,-00074,-00226
15:24:47.856 -> Raw:-12784,-02840,-17944,20151,32767,08845,00188,-00080,-00192
15:24:47.856 -> Raw:-10360,-04184,-14536,-11164,07061,04677,00179,-00084,-00161
15:24:47.895 -> Raw:-08784,01672,-12016,06527,18004,08339,00179,-00094,-00145
15:24:47.942 -> Raw:-08656,01144,-11568,01687,10145,02052,00181,-00096,-00133
15:24:47.978 -> Raw:-08104,-01504,-13768,02242,11918,-08746,00173,-00096,-00123
15:24:47.978 -> Raw:-10024,-01920,-11720,07932,13972,-13418,00183,-00085,-00106
15:24:48.027 -> Raw:-08128,-05016,-15784,08304,16193,-03402,00175,-00065,-00096
15:24:48.062 -> Raw:-06552,-03544,-07264,31473,30426,06618,00162,-00067,-00077
15:24:48.111 -> Raw:-01160,-05448,-08616,32767,32767,00855,00145,-00048,-00054
15:24:48.111 -> Raw:08920,-08528,-14968,26271,32767,-10394,00098,-00009,-00000
15:24:48.162 -> Raw:10680,-09160,-10776,-32768,32767,00804,00054,-00006,00023
15:24:48.209 -> Raw:13904,-04120,-14704,32767,32767,-09880,-00073,-00026,00054
15:24:48.209 -> Raw:11312,-06768,-15712,30234,-13919,08956,-00109,00027,00035
15:24:48.262 -> Raw:13784,02808,-02160,-32768,17758,-32768,-00124,00033,00046
15:24:48.262 -> Raw:20592,-01568,-03712,-11255,32767,-32768,-00146,-00009,00052
15:24:48.316 -> Raw:18224,-06464,-07072,-11195,32767,-32768,-00193,-00048,00033
15:24:48.362 -> Raw:16592,-06880,-07496,03782,21692,-21150,-00236,-00088,00011
15:24:48.362 -> Raw:16288,-03360,-04928,-17035,05293,03073,-00245,-00086,00007
15:24:48.412 -> Raw:14848,00576,-02064,-07218,00299,11983,-00249,-00098,-00008
15:24:48.463 -> Raw:17304,02320,-01192,00600,06258,07056,-00247,-00110,-00006
15:24:48.463 -> Raw:16640,03304,-00160,-24292,04425,-04794,-00257,-00103,-00016
15:24:48.510 -> Raw:16896,01232,-01848,-09725,11883,-12121,-00260,-00125,-00023
15:24:48.510 -> Raw:17856,-00288,-02856,-32661,04831,-12028,-00252,-00142,-00028
15:24:48.563 -> Raw:20656,-01144,-03744,-18449,02654,-06074,-00257,-00165,-00049
15:24:48.610 -> Raw:14008,01816,-04088,-06626,-05853,10320,-00252,-00177,-00069
15:24:48.610 -> Raw:15136,03032,-02272,-23883,-06372,09034,-00261,-00181,-00065
15:24:48.663 -> Raw:32767,32767,-06216,-32768,-12928,-32768,-00277,-00193,-00090
15:24:48.663 -> Raw:26392,05384,-05456,32767,-32768,-32768,-00244,-00244,-00129
15:24:48.710 -> Raw:14320,-02232,-04904,-23357,-30687,-32768,-00114,-00268,-00047
15:24:48.763 -> Raw:13112,21160,-19344,04026,-32768,-16377,-00069,-00273,-00055
15:24:48.763 -> Raw:15088,30240,-12920,-00237,-32768,-32768,-00029,-00268,-00047
15:24:48.810 -> Raw:13184,09872,03808,32767,-32768,-32768,00129,-00212,-00106
15:24:48.863 -> Raw:-05360,-01936,02528,32767,-22566,-32768,00184,-00126,-00155
15:24:48.863 -> Raw:-01752,01368,-24056,32767,00837,-11180,00184,-00089,-00150
15:24:48.909 -> Raw:07552,09696,-23320,18989,-32768,16253,00183,-00068,-00162
15:24:48.944 -> Raw:-01656,09728,-00696,-32768,-32768,-00552,00188,-00070,-00255
15:24:48.979 -> Raw:-08216,07488,08280,15998,-32768,-21228,00148,-00070,-00333
15:24:48.979 -> Raw:-10376,05112,02200,-10134,-32768,-32768,00128,-00069,-00372
15:24:49.026 -> Raw:-07944,-06432,00288,-04472,-32768,-29756,00046,-00013,-00413
15:24:49.064 -> Raw:-07016,-03960,10144,-32768,-32768,-14944,00006,-00008,-00441
15:24:49.119 -> Raw:-02904,-02216,15432,-16576,-32768,-19641,-00084,00016,-00446
15:24:49.119 -> Raw:-03864,-04760,13088,-10823,-32768,-27656,-00134,00021,-00423
15:24:49.164 -> Raw:02224,-02512,13808,-21539,-32768,-23944,-00183,00021,-00403
15:24:49.164 -> Raw:01488,-08816,18112,13059,-30935,-30252,-00221,00017,-00397
15:24:49.211 -> Raw:02680,-09360,14536,05229,-16920,-11581,-00244,-00006,-00376
15:24:49.264 -> Raw:03944,-04504,11280,-01644,-22787,-08884,-00267,-00027,-00352
15:24:49.264 -> Raw:06304,-05336,11344,-04632,-22457,-14997,-00271,-00028,-00345
15:24:49.311 -> Raw:09504,-03872,14272,02546,-23161,-19256,-00295,-00043,-00338
15:24:49.364 -> Raw:10728,-07008,15264,07333,-11202,-19402,-00297,-00073,-00310
15:24:49.364 -> Raw:12608,-06768,12224,13093,-09911,-07150,-00308,-00083,-00303
15:24:49.411 -> Raw:17496,-05936,11200,12044,-13166,-04369,-00315,-00091,-00286
15:24:49.464 -> Raw:15160,-03288,13368,01999,-11101,-08347,-00304,-00099,-00284
15:24:49.464 -> Raw:15840,-03680,11960,12320,-08452,-08461,-00308,-00108,-00275
15:24:49.512 -> Raw:14432,-04896,14992,-00620,-05668,-03571,-00304,-00131,-00266
15:24:49.512 -> Raw:12208,-00504,15128,02552,13402,02707,-00301,-00121,-00259
15:24:49.564 -> Raw:09672,-01384,08960,12293,10128,-10269,-00296,-00114,-00274
15:24:49.611 -> Raw:11408,-04608,11032,-06961,-03797,-10530,-00297,-00120,-00283
15:24:49.611 -> Raw:10080,-06232,13984,-03105,00353,01575,-00293,-00134,-00286
15:24:49.665 -> Raw:08592,-07472,13880,11869,07715,11856,-00287,-00137,-00288
15:24:49.665 -> Raw:08640,-04144,12992,00502,13376,17342,-00300,-00115,-00290
15:24:49.712 -> Raw:10288,-02472,14960,15637,16872,16655,-00303,-00110,-00293
15:24:49.765 -> Raw:10448,-04072,14880,13186,16704,15686,-00301,-00104,-00314
15:24:49.765 -> Raw:08680,-06376,16848,-03282,07693,17216,-00296,-00077,-00324
15:24:49.812 -> Raw:06312,-07888,18712,19315,09034,12073,-00292,-00085,-00328
15:24:49.865 -> Raw:09504,-07568,17352,02384,12086,26159,-00303,-00080,-00330
15:24:49.865 -> Raw:07296,-00168,17984,-06379,25540,32767,-00281,-00038,-00353
15:24:49.912 -> Raw:-00120,00416,18672,32767,32767,24913,-00255,-00018,-00373
15:24:49.958 -> Raw:01552,-01312,14928,-03087,32767,25752,-00225,-00028,-00413
15:24:49.958 -> Raw:02352,00736,13168,06361,22313,26959,-00204,-00011,-00433
